text	label
Near about 74 Cr Indians are . low quality .. aur ye chutiya Akela Shana .	0
Scindia dhanani  	1
V Thomas who Bas yahi to farq hai tujhe likhaa huaa bhi nhi dikh rhaa hai	1
Gulraiz Saale mc terrorist course se fursat mile toh history bhi pdh le ...face with tears of joy face with tears of joy face with tears of joy	1
Woh sab chodo - Tu jayegaa ki nahi !! Debates mein sorry arguements mei	1
Jin logo ko khush karne k ly tum ne ye bongi maari wohi log tujhe teri auqat k mutabiq zalil kar rahe m  	1
Revealed the first look of his upcoming Song RAFLAN DE GHODE  	2
jivo But you ’ re not a C * NT so you win at life x	1
Madam har admi ek jaisa nhn hota ... Or pyar k badle hamesha pyar hi milta hai .. Ye Allah ka bn  	1
RT O Allah You are the One Who pardons greatly and loves to pardon so pardon me Shab e Qadr Mubarak Remember me in your 	2
Can I take one balloon from your profile little one ? Lmao nyOpe ! HAPPIEST BIRTHDAY TO MY BABY NAKKO I  	2
2 Articles on Islam Khatre mein hai tommorow . Esa mat karo bhiyaa . Humara dhandha band karaoge kya ?	1
Modi ji kisi ke saga nahi hain aur saga kyun ho ? muft me modi ka jhuth me sath d  	2
Scindia SIR YOU ARE MY FAVORITE POLITICAL LEADER YOU ARE ALWAYS MY HERO AAP KE LIYE JEET HAAR KE MAYNE  	2
Yuva abhe be tum apneeko leader samajte ho gujrat ne tume dikha dia bhai ji 	0
Swamy Tum apne dimak ka ilaj karavo Suprime Coart ki bhi tum nahi sunte ... Modi ji best tum pagal Ho esiliye bhatak rahe Ho	0
RT Seeing this Pic of I just Remember one of my fav song Har Karam apna karegeae watan tere liye Dil diy 	1
TheFood Kaunsa ye wala dance dance rahe ho ? 	1
Haar jeet tou hoti rehti hai . I hope team will make a strong comeback . All prayers for you guys . red heart	2
Kaise baate kar rhe ho Lag rha hai kejri ji ko bhi 0 pe pahuchaoge waha k local elections me	2
Pagal he saala Pakistan ka sirf aik stoon he or voh he ARMY not even Air force and NAVY 	0
Geo Jhoot jhooot or sirf jhooot ... Jhangir tareeen ka koi lena dena nahi PMLN sy ... 2002 mai PMLQ j  	0
melaye We are with u SDM all the way	2
Wazir Allah ka karam ha k Khan jaisa banda Pakistan ko dia Humein to suba sham dua kr k Allah  	2
Fadnavis Sunneme aarahe ki ye r s s bjp ki paid fouaj hai jo pri planing eas award aur niswarthi tayisaab ke  	0
Sala sab haar gaya sab ka bolti bandh ho gaya fir bhi koi maanne ko tayar nahi hai . Bol  	0
Bhai sorry Bhadve congress walo ke debate me aapne ye Na aa ne se kis ki freedom of speech khatam  	0
Yh mandir parisar nahi aane Jane ka chota sa rasta hay agar oh log khne me galt mans ka estemal kar rh  	1
This job might be a great fit for you . Click the link in our bio to see it and more . Prestige Beauty A  	1
Abe tu Atnkbadi ki awlad ho afjal ki bat karte sarm nahi aati nathu ne to ek desh batne  	0
Ek baat batao jo bhi anchor modi ki chaploosi nahi karta hai to use chainal malik nikal  	1
musalmaano ko kaun si awaze darati Hai yeah Bata aur fela ke tum anarchy phelate hobut tum ye kabhi nahi b  	0
vampire Wait bro i don't have ex ... Wo kuch bura hi bolna tha to ex bol diya ... face with tears of joy face with tears of joy	1
Gandhi chutiya tha . desh ka divide kar diya bina kuch soch samajhke . ab jo musalman reh gaya tha w  	0
Why do I get the feeling that one of my followers here is my first bachpan ki mangetar .	1
RT brar She be the cutest ! Her expressions are the best i just can ’ t stop myself from seeing this video on repeat My morning  smiling face with heart-eyes see-no-evil monkey	2
Masha'Allah ! Bohat Mubarak Ho Ahsan Bhai . Allah apko iska sawaab ata farmaye aur is AshraNijaat me ba  	2
साहेब प्राकट्य Sarb brahmando ka rachan harKAL ( Brahm ) ki tarah dhokha n dene wala Kavirdev arthat Kabir Pra  	0
Paji ye Siddhu na Sardar hai na Asardar hai ye to sirf Gaddar hai .	0
My babies got groomed today ! Denise and Company at Smooch a Pooch do such an awesome job on my girls ! 	2
Without any proof leader EVM pe jhut bol rhe EC chup kyu hai koi action kyu ni leta ? Hmlog voters d  	0
BC - Ladkiyan koi Comment na kar rahi . Unhe bas Fish ki eye dikhti hai not the Fish .	0
rathee Bsdk Haan desh mein 3 crore Bangladeshi aur Rohingya bhi inhi log leke aaye hai desh ki  	0
Sir We are facing difficulties to change the intermediate boarding station in tatkal tickets It see  	1
good morning samaniya pm modi ji I am from odisha ape jit ke liye mubarakho yea pura Bharat bars ke l  	2
RT Meri advice hai Cong ko Ek Poltikal Vastushastri hone ke nate Bus apna symbol correct kar lo Life brain n heart l 	2
Dugle pan ki bhi had hoti yaar modi se puchhne ki aukat hai tumhari ? Kaladhan lanemandir banane act 370 	0
Not really get freedom ... judge karnewale ... kichad uchalnewale to hote hi he .. khud toh ghanta kuch n  	0
Kinsey not sure that actually bothers me the prem gets love bc of their tv $ not their football face with tears of joy	1
Koe tension aali baat nahi bhai congress aalyan ke to phla t e kutte fail ho rhe the JJP ki bhi chappal tutgi face with tears of joy face with tears of joy rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing	0
“ Na I told u I Ain have no girl ” y ’ all niggas just be lying smh face with tears of joy face with tears of joy woman facepalming medium-dark skin tone	1
. dear dakho i wish you a nice day fully of great emotions and love . don ’ t forget that ily so much and  	2
Ajib admi hai khud confuse hai aur hume bhi kar raha hai ... kabi court ki nahi manata kabi police hatao bolt  	0
Bandey k bachu ki tara wickets le yar kia kar re hu bc NAMAK HARAM AFGHANIY7 SE B HARWA DEYA	0
RT You have worked for sabka saath sabka vikas ( everyone's support everyone's development ) now sabka vishwas ( everyone's 	1
proud of u u r real hero of india . Aese hi movie humre desh ko ch  	2
Ye Chutiya Drugs peddle karte pakada gaya tha 2018 Diwali ya Christmas pe Chhoot gaya ? Yeh nahi  	1
Chup baitho be ullu to Tom log ho modi chor ko satta me baitha diye pagalo dekho Kya haal k  	1
Kaahe ka janhit ghotale baaj aur Dhoka diya kisano Ko law and order not maintained	1
RT The human civilization has been ever evolving due to those three words . Simon Go Back I Love You Modi 	2
musallam koi jaroorat nahi hai pyaar vyaar ki ... apna ek bhai ka setting hai vo apne ko 3500 me randi ka  	0
Whole Jammu and Kashmir is a terrorist society . They Are traitors . . Sale jis desh main rehta hai usse mo  	0
Laanat hai aisi sunami pe ki khud banaras ki seat bhi nhi bcha paaye feku chor modi ji sunami me sb uda le  	0
RT We are grateful to all of you for the way you have shared our loss Thank you all for the prayers and support folded hands	2
siddiqui Sale chutia tere jaise  	0
Wow .... Bhai aap dono bahut ache lagte ho pls aap dono se request hai shaadi kar lo very nice coupl  	2
Bajrangi bhaijaan jitna time m  	1
namaskar sir ji dusari baar pradhan mantri banane par aapki hardik badhai Sir hamaare gaaw me lite nh  	2
Ka dhe te tjere qe e bejne 8-en me tek vije dhe prape u del me e sakt se ata qe i bejn me dy rrathe .	2
RT sensei You gotta love our hoyos Allaahumma baarik 	2
Kuch bhi bolo I am proud of myself nice pic deer ke msg ke wajah se block waali chudaap aur bachhon waali harkat nHi ki rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing	0
SRK Prashant SRKian Aditi x Tujh jaise teacher ko to students laat maarke bhaga de	0
desh me aitihasik nirnay notbandi ke bad GDP aadi down hona swabhavik haidesh me business aur busines  	1
Mere superstar bhai jaan hamare desh mein kuch randwai hai jo srif mob bl  	1
potatoo Pakistan aj ka match Q nahi jeeta ?	1
Gd mong sir main ye batana chahata hu ki palam dwarka me kaam nhi hota bilkul or yaha ke saanasd rame  	1
Kashmir India ka atoot ang tab hoga jab India khud rahy ga War kro ge to India nhi rahy ga War n  	1
RT sarna Jab Criminal Wife Police Station mei ja kar Jhute FIR Complain karti hai Why Police is not following Section 	0
RT Good morning my almighty papa ji Plz bless me more sewa sumiran parmarth ka bal bakhsh  two hearts two hearts rose flexed biceps	2
Gajab chutiya h log isko like Ni kr re or ye British rule ki bt krta	1
Sahi Salah hai bipakh ke liye darhi topi lagake nakli mullah Ko paisa deke Islam ka jaankar batake Muslim r Islam k  	1
F RRKASHMlR iss jaisa insan jo Blasphemic pages run kurta ho uss ko serious reply kurnay ka ji nahi chahta grinning face with sweat	2
Mama Mamu banane ka kaam chal raha hai dekho !! 	1
you can imagine how i sing this song with kiay . HAHAHAHAHA	2
Yai khabar media ko nahi dikhani usko sirf police ki chavi kharab karni hai but I salute u officer jai hind	2
10 Execept Mother Har Larki ki Mohabbat Halat ke sath hoti hai Insan se nahen Agar aaaj halat sahe nqhi  	0
Abe they are sheilding them self from cyclone teri chaadi be Nahi bachega .	0
Ahmedabad India Aaag India's on OC2O . A free online classifieds website date pool day restaurant pictures spo  	1
RT Jagat Guru Sant Rampal Maharaj ji ne Hamare backward mein Jo Kamal Bane hue 	1
The funny thing is when it comes to the academic environment the Dr levels dey . You no fi take your New Abirem P  	2
May Allah accept all your prayers please remember me and all muslims in your Duas Umrah Mubarak !	1
Uditraj Chor kal tum namaj ka biryani kha Raha tha aur aaj updesh de Raha bebkuf tere Ko ye to pata chal Gaya h  	0
Jhut bolna dena ka taluk se Thodi hai ki dadhi hai to sach bolo na do ? Nahi bolna Dh  	2
Waise bata to de aaj kal koi nayi chidiya fasi ke nahi ya vo Naseeruddin shah jaisi dikne wali biwi  	0
Break Free I think u r wrong First one lgta hai aap ki ma hongijabhi aap esi sundar hui folded hands speak-no-evil monkey see-no-evil monkey	1
Kch bhi chutiyo jaise baate karte ho bhaiya tum ...... bail buddhi lagte ho ..... Daro maat kch nahi hoga  	0
Wait Congress or Rahul ko bhi acknowledge karenge re ham itne bhi senseless nahi hai hamare pas generosity foot fo  	1
Ye antique piece dkha hua lgta h bechara EVM me hi atka hua h	1
jumaani Wishing you a very happy Birthday ma'am ek Gaana dedicated to you tum jeeyo hazaro saal ..	2
We all are missing you Madan g Please kisi v post par aap aajaiye . Aap jaha v rhegi kmaal kregi . plz	2
Are kitna niche giroge pure des me pole Khul Rahi he yaad rahe vakat rukta nahi Sudhar jav  	0
Kam se kam iswar ne ek aisa leader desh mei bheja hai warna kya hota desh ka ... s  	1
Most emotional lines by Ammi `` Nahi jaraaha dahii lene idhar dy paisy main khud jaatii h0n ´´ face with tears of joy pistol crying face	2
Ye congressi ab kuch bolne layak rahenge tab naa aayenge tv pe debate karne ke liye  	0
RT Sabse pehle to yeh politician hain ya shayar ? Sala inki puri party ka system hi lull ho gaya 	0
Ye jo pakistan main infrastructure bnaya gaya hai is main na apky baap ka paisa laga hai r na apky d  	1
Chotay chor hi kal ko daku bantay hin . should be reprimanded s that yeh kal ko nawaz zardari na banay . 	2
All the best for your new project ! Have a safe flight ! Our prayers are Always with you ! I ’ m sure y  	2
Me tum daikhna ye waqt zaror Badley ga She wo kese ? Me Yaqeen nhi to thori der bad clock daikna She  	1
hoy ang cute mu hehehehe it ’ s vv clear na u wont crush me back di naman na tayo moots anyway have a nice life  	2
digital iss federal front ki thode din pehle hi band baji hain ........ koi nahi tikega mod  	1
RT Mithoon - Arijit Reunite For Kabir Singh's New Song Tujhe Kitna Chahne Lage !	1
RT okay i have to get ready for reh .... love u the most . see u tomorrow night .	2
Ho I am frustrated with this haramkhor mulla's BC	0
Manzil mile Na mile par haan kutte zarur bhoknte hain . aur . Manzil pe jaane waalon ko bhonk bhonk ke r  	1
dewan InderjitS  	1
Good morning Akka Happy Sunday 	2
K . N . Shah Municipal Mulazmeen Ki Tankhuwaen Na Hone Se Wo Eid Kareedari Nahi Kr Sakenge . Rpt Masroor Asghar Shah	1
Ghabrana Nahi 1992 World Cup mein bhe West Indies ne toss jeet kar Pakistan ko batting karwai thee	2
sharma1 Bhai I just like your tweets . Lage raho kafi aage jaoge . Bright future ahead .	2
Bhai sahab ! Mahre Mp aap the aap rhoge ! Puri zindagi deepender bhai saab aapke naam h ... aap j  	1
I hate some people without a reason . Kyu ki bahut jyda ...... Nautanki krte hai .	0
Good morning sir congress party president Sir sangharash Karo hum Sab apake sath hai	2
Fir ek tweet Modi bhakti ki bhakti ki v hadd hoti h apko kitna paisa modi govt de rha h wo v bta  	0
h Himalaya ufo absolutely . real HEROES	2
twt PLS HAVE RHE BEST TIME !!!	1
SWARAJ 1 Sir aap bhi thoda kaam kariye . Sirf BJP ka promotion karne se kuch nahi  	1
Mera 24 Ghanta se jyada ho gaya hai abhi tak mera problem ko solve nahin kiya WazirX ne Mera OTP cod  	0
RT night pita ji tuci hmesha salmat rho ji plz take care urself papa ji I Love u papa ji Hey sache 	2
jab aap USA ki jholi me hogey to IRAN q aap ko qubool hoga irani making difficulties for USA in middle easts	1
RT Confluence of Indus and Zanskar at Nimu is a fav spot in this route . Fascinated by the spectacular change of colour of bo 	2
Bhak sala . ISKON is not ur christian baap's property .	0
RT fake accounts to bana loge par dard kahan se laoge ?	0
RT who Sala aate hi Kaam karne lag gaye AAP wale Garibo ka School Fees Maaf karwane lag gaye Kyu BC Kyu ? Aate hi School banane la 	0
Sardar ho kr sharab ka apman . Ye to punjab me mini dharm hota hai . Religious sentiments hurt krne ka case banta hai idhar . expressionless face	1
listen this utena figure is so beautiful I am in love looo at her hair and the detailing !!!!!!! 	2
andhon main kana raja so so true	0
time doongaaapko kyuki agartime nahi diya to pyar nahi hopayega agar timenahi diya to paise nahi kamaa  	2
India-Porkistan k batware se pehle kiska tha Ghanta to baja rahe hain hamare fauji bhai wahan Sun n  	0
Dhanyawaad guru ji Aapki baatein Sada hi hamara margdarshn karti hein Radhe Radhe hari hari 	2
jkimary twt insha'Allah I'll get thank you love purple heart	2
Great modi jii hum aapse request karte hai ki west Bengal balatkar me pure india se aage toh kuch kij  	2
tl pa kch h ni acha ajkl ye phr b acha h wrna jitna ganda kia hwa h na kch ladkon ne tl ko k bss new moon face new moon face	2
Punjab Mai summer vacations kb se de rhe Hein Sr g	1
Krishna ne pucha Chand Se ki Dekha Hai Koi Mere Yaar Sa Hasi Chand Ne Kaha Bawli  	1
96 Padman bhi dekha hoga usme 2cr ki machine ko 20k me bana deta hai Mai nahi kahta ki MI ty  	1
Mere ko Marathi nahi jaantha bhaaijaan	1
RT Dichao gaon ka kya . Kyu jhut bol rha h . Wha se tjhe vote nahi milte isiliye tu wha Road nahi bnne de rha h  squinting face with tongue	0
RT I love it when people underestimate me . Please don ’ t stop . You ’ re actually encouraging me to do better but don ’ t get m 	2
35crore muslamn ko paresan krne k liye 80crore hinduo ne khud paresani mol le li h 5saal tk pahle jhelo jholechhap ko	0
Shaiby Bhai Inshallah Ye hi team uthe gi .. we just need to support them ....	2
Hmare Yashshvi Desh Ke Pardhan Mantri Shri ji apko Sapth samorh Ki dher sari Subhkamnaye Mujh Jaisa H  	2
Very very appreciate it nice one . Tq .beaming face with smiling eyes	2
Jo state me congress ki sarkar hai udher 50 me milta hai kya petrol ? rolling on the floor laughing	1
Even zabardast jetha and bindaas bhidhe are far better than pak team . 	1
packet Jhut hai yeh unamused face	0
Ham sab aaj bahut khus hai aaj pm narendra modi ji dusari bar pm ka sapath lege ve apane imandari or bahumukhi vika  	2
That guy is a grade A chootiya . Not worth responding	0
Voice Of America ko Khifat ko Samna Twitter pe 86% (5199) Awam ne Mohsin Dawer k Foj k Waziristan se Inkhila k Matalba ko Mustarad kr dia	1
.. Sir bjp ne darr ka mahol bana diya hai ab lassi k paise dene k darr me kuch muslims ne owner ko mar dala face with tears of joy	0
indrani Best wishes and compliments to best honest & super powerful hon'ble Modi G  	2
Sania apne ese tweets me akhir me pak Army Zindabad zarur likho . Allah apko mazeed in ghaddaron ko  	0
Kutte sale bol to aise raha he jese Gandhi Raj me ye sab hua hi nahi ... Tab kaha chhipa betha tha  	0
Is it as good as the one from Bakri ’ s birthday ? Lol	1
kosar Quran mai kyu padhu waise hindu bam nahi fodte humare paas apna granth hai jo tumhare qur  	1
Sab ki 2 3 Match Hogyi aur India ka Abhi tak 1st Game he hone ka hai Waah BC ...clapping hands Kis ne banya bey schedule ..angry face clapping hands sad but relieved face	1
haytham Sena kr  	1
Wo pochna tha ke CSS ki topper ki student hai iss saal . Pink Day Viral karne walon ki ass ko rozay main Burno  	1
ye jo gaurakcha ke naam pe muslimo ko mara jata hai dahst failayi jati hai plspls isape koi action lo  	2
Hummaren traf se shri modi ji ko Hardik Subh kamanayen Dobara P M Padd Hetu Chunney Janey ke liey  	2
Madam ji aap apne Party Ka laptops apne pass rakhe up ke students bahut ache hai unhe kisi dee hui bhikh nahi chahiye	0
My boondi broke . It was all a mess . Thank you for the tips ladies . Our small little Soul SistersMCS group is awesome .	2
lol . Why are you fighting me bro . Talk to Darululoom deoband . Hadd hai . Mujh pe gussa nikaal rahe ho . J  	0
54 Captain bhut Khushi hoi apni koumi shanakht ko uja gar karty hoi is lebass Mei malboos  	2
Patel310 Niya5 mishra Yaaaarrrrr akele akele kar rahe ho bola bhi nahi Muze nhi pata tha ye krna h face with rolling eyes face with rolling eyes face with rolling eyes neutral face neutral face neutral face	1
Yeh mere ghar wale generator pae TV on Kyun nahi karne dete yrrrr	1
ashok Congi jite to Public ne sath diya .. aur BJP jite to EVM chor .. kaha se laate ho bhaai is level ki bakchodi ..grinning face .. grinning face	2
tum log hindustan ki bheek ho .. tum logo ka future imran khan ki gas pr tika tha jo ki uske p  	0
Rofique Na hm aise baat nai krty Hm tou ek jagah araam se baith jaty hain or phir jo pas  	1
It ’ s a byproduct of one of the worst aspects that Protestant theology has given us sola fida . You literally can th  	0
Rahul Gandhi ke chele logo ko marne ki bate kah rahe hai shame on you	0
SK Chetan adarsh Abe chutiye tera criminal jaisa ghatiya publicity stunt to nhi kr rha h n jo unneces  	0
awesome episode Sudesh jiii .. what a talent hat's off to you sir KAS amazi  	2
This is a ghor saazish of opposition . Kejri to insaaf ka devta hai . Ye sab BJP walo ki  	0
Beat yourself instead of me ... Jaab andar hi andar marrahe ho aur upaad se jhoot Bolte jarahe ho .. 	1
Sir yahan pe hindu aur muslim ki baat nahi haiinsaaniyat mar gayi hai logon mein aise  	0
No . You ’ re already in 20 ’ s sudah tua ya bhay	1
Sir kuchh naya bataye ye to News me pata chal hi gaya hai humhe ya kuchh nahi hai batane ke liye ?	1
RT AdellHarris This is cute Shareef !!! I love it 	2
Sab ko bating Dena koi se sikho ....face with tears of joy World cup jita k dekhao phir j & k k bare mai sochna face with tears of joy rolling on the floor laughing rolling on the floor laughing angry face angry face angry face	0
RT So cute ! sanpedro 	2
Up Thookne ko Dil karta h aise fake news failane wale journalists pr . Shame on such media persons . .	0
You mean you Gora Saheb ready to fight for us bhoori kaali janta ? 	1
Kya Sarfraz Ahmed ki performance bhi ek reason he Pakistan ke losing streak me ? And kyu itne back to back kharab p  	1
Mera ek Dost ko aj ' wo ' peene ka bhohot mann tha to FL Shop pe gaya tha . Par arrest hone ke darr se naam nahi bol  	1
Liked on YouTube Ve Maahi | Kesari | Cute Love Story | Akshay Kumar & Parineeti | Latest Hindi Song | Samarth Swar  	1
RT ' s enemies DREAD their influence ENDING Insha Allah as we are ALL on the SAME page with today 	1
Please give it to ; bechara paresan hai It ’ ll be a great sewa for you towards  	2
Diva13  	1
Beta Ak Jhalak Dekho Dominos Ki To Savour Ka Andaza Khud Hi Laga Lo 	2
Kabhi Pappu kabhi Pappu ki ma juka juka suje mu Wala ki gardhan bhi suj gaye ..... log ko tao pehal  	1
my dear sir modi ji . jab mamta ji ko hmare aaradhya bhagwan shri Ram ji ka naam lene me hi itna kast hota h to inka  	0
Aap ko hardik subhkamnaye priya modi ji aapko hamari puri Tim ki tarf se aap ko hardik subhkamnaye modi ji aap sabs  	2
God bless you bro .... don ’ t worry aisa kuch nahi hoga .... bade bade pat par log atey jatey rhate hi ...	2
Oh Allha . On this last Friday of ramazan may you accept our fastand ibadat . make us among those wholl see the next ramazan	2
Yaaaaaaa Hiii BTSS !!!! I can't believe we've this unique chance to watch their concert ! We can even  	2
ind sharma Hum tumhari tarah sadko par nikal kar chillate nahin pagalo ki tarah . Tum saale chh  	0
bitch666 Isse to crush itna impress ho gayi hogi dekho kahin rishta to nahi bhijwa diya ghar !!!face with tears of joy face with tears of joy	2
Rohit jo research Kiya hai iss case me aisi hi kaam demonetization GST Rafael me karta to aaj dalle nahi hote .	0
RT Line drawn game Kuch yaad aaya ? Panga lene ka waqt aa raha hai - are you ready for Season 7? The a  ON! arrow smiling face with heart-eyes	1
aapki tanashahi khatam ab ek bhi Bjp ka worker ka murder kiya tmc ne toh president rule pakka phi  	0
Jayega Siddhu Rahul ki aur se Shanti ka prastav lekar ke is bar hum aapk modiji se nahi  	1
Yaa afcose jitega bro becoese india is the best teem of the world	2
Nahi .. m not agree .. aur v bahut sare candidate h .. Yogi pahle state  	1
Tum jaise sonch waale patrakaron aur netaon ke kaaran Musalmandalitgareebadiwasi ko vote bank se Bahar nahi nik  	1
221B khud ki skal dekh le bc phle chimpanjee bandar lgrha mc loudly crying face face with tears of joy	0
Tum jio hajaro saal Thanks a imrakhan and your full family	2
MODI JI KI MAA HO YA KISI BHI MAA SABKI KADMO ME SARA JAHAN HOTA HAI . SAB MAA DHAN  	2
Congress ko aise media pe case bhi karna chahiye jo desh main sampardayikta bhadkane Ki Koshis kar rh  	2
good job good work u and ur team are real proud of pakistan Allah aplogo ko ese hosla himat aatta  	2
Pakistan Kay Har Ghar Ki Kahani Thank You for a well researched Preview  	1
Aaj ka gyan Zaruri nahi ke office me der tak Kam karne wala ladka mehnati hi ho Hosakta hai ke  	1
I hope as statement given by PM Narender Modi ... sabkasath sabka vikas or sabka visvas . Welcome ( PM ) Narender Modi ji	2
Bhaijaan aapke promotion shows bhi movie ki jesse bhut bhut ache lagte hai . Thx for this Shows 	2
Ye bairiyan hum khud hi apney pairon main dal letey hain parinda pinjrry se nikal b ata hai to usky di  	0
RT Blocking is for kids Me to Seedha Dil Se Nikal phenkti hun relieved face	1
ope My meme partner ! Happy birthday O G Age with Grace !! Here is a gift for your birthday !! 	2
RT Worst feeling ever ? — walking away from a relationship that u really wanted to work so bad damn i dont want to let u go but 	0
Aamirian Batman Given that masala is a desi genre Bollywood se kuch bhi nahi hota dhang se .	1
Tun ki kita apni hkomat ch just pasa chori . Ahhh thooouuuu shame on you .	0
We Have So much Top Secret Shit Coming out Soon CANT WAIT TO PRESENT IT TO THE WORLD smiling face with horns double exclamation mark	2
Saniya good morning sis ... kaisi ho aap	1
34 Ham ko koi wazat nahi Deni Ham Be Pakistan es itny he mohabbat kartay hain  	1
Bhayi Rajnath ji ki 2nd no . position chali gayi face with rolling eyes	1
Akhir kiyo musalmno she itni nafrat kiya bigada he musalmano ne tumhara kiyo musalman ko hi targeet  	0
Janab isse kuch nahi hoga Desh Bhakt Bano Vote ki rajniti khatam karo Desh hit me kaam karo  	2
ICC World Cup Main Kali Andhi Shaheeno Ko Lay Urri 7 Wickets Say Pak Ko Shikast . * Ghaza Israili Fouj Ki Karrwai 2 Palestini Shaheed .	0
RT Darren this I promise you that no matter what I'll always got your back . Walang sawa kitang mamahalin at susuporta 	2
Bjp jisme 40 kutte ka jhund hai  	0
Iss admi ke zindegi ka ekhi target --- Election result jo bhi ho zidegi me larkiyo ki kami nahi honi c  	1
jaise log jab jab Nawaz Sharif k paas se guzarte thay to WO naak band ker leta tha ... Is bechari ko to  	1
Chutia ho kya tum log khud se team ku nhi bana rahe crore pati kr rahe inn logo ko h2  	1
ji aap kirtan kijiye .. Shri Ram Jay Ram Jay Jay Ram 108 baar .. mann ko bahut shaanti milegi . 	1
Nayi sarkar ban chuki hai . lakin ye kya karegi ye ek sawaal hai kyoki desh ki economy goode per sawaar hai . jobs ki  	1
Sir Akhilesh yadav mai ak samajvadi ka imandar karyakarta hu bidhuna auraiya se ham apko tweet ke madhyam se batan  	1
Very good efforts congratulations 	2
My tounge hurt more too !! I loved the pain of my nips face with tears of joy zany face	0
Khushkhabri Free Free CIT 4r Male ( 10th Pased ) E C ( for Ladies 12 Pased ) NIC Hona Lazmi Hy Savera Institute Of I T Contact 03013461454	1
ki sarkar me ne record bana diya khule Aam exam ke parche bazaar me bik rahe hai Lekin Ka  	1
RT ki sarkar me ne record bana diya khule Aam exam ke parche bazaar me bik rahe hai Lekin Kamal i 	1
News are coming that arrested by HAWALDARs is it true ??	1
Is zamane ne gham ke alawa kuch dekha nahi . Aajkal ummeed duniya se naya rishta jodne ki taak mein hai . pre  	1
Y ’ ALL I JUST ORDERED A RECORD PLAYER AND RAB ON VINYL I FOUND IT FOR SO CHEAP AHHHH YES OMG	1
ab aise dhongi baba ke paas havan karaoge to yahi parinam milega . Kahi kisi ko ye dikh jay to samj lena wo bhoot ba  	0
Arey ye to BSP ka batting karta tha abb cong ka ho gaya kya enki baat koi value hi nahin hai sale  	0
RT Drop your name and I'll ask you a question .heart suit 1 Age 2 Height 3 Fav Song 4 Birthday 5 Bad habit 6 Best friend 7 Good Habit 	2
Maine Perfect Love Story apni life main aik married couple ki hi daikhi hai so stop saying that shadi k baad koi lo  	1
' Philosopher who raps ' OMG so apt !! I'm so happy to be a June born kya batau !!	1
ohhhh you got okuyasu nice !! best boy of part 4!!	1
Oooh that ’ s cute Emma !!! You ’ re welcome ! It ’ s in the queue growing heart	2
Appako hamara desh ke grahamantri ke rupa me dekhane keliye hamaku anand milaraha hai cangratulation sir 	1
Abhivyakti ki aajadi ka gala tum tv channel wale ghot rahe ho . bulaao debate me common people ko .	0
RT Ray Thora aqal ka istamal kr lain agar koi bacha btamizi krta hai to usko tameez seekhai jati hai na k uski batmizi ko promote kia 	0
1610 Raj 73  	1
Mery laptop pe qabza ho chuka hy ab ma match kesy dekho ga UCL ka final	1
RT good morning pita ji thanks for the new day pls bless me sewa sumrin and parmarth bakso ji 	2
Lo surjewala tum bhi tumhare neta ki tarah jhooth bolte ho . Ab to samay yeh hai main 28 may ok cylinder book . kiya  	2
RT that's the most BEAUTIFUL pic to ever exist like look at him in his beautiful outfit and his beautiful eyes and his beautifu 	2
Wah bai wah kia jawaz h apka salaam h apni corruption chori ko defend khoob krte ho	1
Tum jo Vikas naale me dhund rahey they milla kya lagta hai bikas ko dhundtey dhundtey khud he naale me bhey gay saa  	0
Afruj roop Me tera dil kese tod skta relieved face relieved face	2
Kisi ki lash par ranjiniti ka naga nach sobha nahi deta Aahat hum bhi hain par tumhari tarah desh j  	0
Lucknow Sir mene kal EC401 ( mtu ) ka cop diya but mera online exam attendence me update ni hua h teachers bol  	1
ravidubey sir apki 3 dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr  	1
congratulate modi ji aane wale 5 sallo me aap desh ko bhut aage le kr jaye Or in bato ka bhi dhayan  	2
shut up u shit like daduu charger it is our national dress we are proud to wear that in every party  	2
Ik umid ka hi tha taaluk kuch barson se tumse Nahi hay Jo umid to talukat ka Kiya krain Ye nahi faqt taaluq ki mo  	1
Chup Randi family ke paltu kutte . Dusro pr comm  	0
Behad mandbudhi ho tum Na history ka Gyan h na shastra ka sayad chamche ho well chamcho s Hume umid b ni	1
A Kitna bi bol le ...#MentalHaiKya to flop hi hogi Fake exposed . Victim card nhi chlega ab cat face with tears of joy cat face with tears of joy	0
barthwal Kuchh nahi kal India today ki debate me ise Surya ne dho dala tha Uski bhad  	1
sir Aapne achchha nahi kiya mantri ban kar Aapne apna kad khud hi chhota kar liya is se bjp ko  	0
Sir many congratulations .. Hum aapko defence ya home ministry ke pad par dekhana chahate hai .. God bless you .. all the best sir bouquet bouquet thumbs up thumbs up	2
So we must ban onion and garlic Bjp walo ko kam nahi hai ... Concept chillate rahenge bina matlab ke . smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes	1
Warrior Bhai competition aur jalan bhi koi cheez hoti hai ki nahi Waise iss case mein chidd swabhavik hai	1
Happy Birthday Sir May this day bring you all the things that make you Smile Sir return Gift mei  	2
