uid	text	label
15613	Bhaiya अब ये तो चमचग की हद्द ः बीजेपी वालो से ye expect नहीं किया था और कोई इंसान  	1
45061	रत इस an epic SAGA directed like an auteur by His vision इस हूजे ! दवन इस एक्सट्राऑर्ड ! एकदम फर्स्ट क्ला 	2
17388	सेशरा मोदी बाबा आपको प्रतिभ स्वंय का प्रनाम यु क्नोव मोदीबाबा really your so great  	2
40130	तत्काल ऐसे डर को लात मार के नौकरी ऐ निकाला जाये और इसकी medical की de  	1
30512	धन धन सतगुरु तेरा ही आसरा ग प्यारे सोहणे दिलबर माहि रब्ब जान पापै ग गुड मॉर्निंग G  	1
22025	मानसी क माय फव . Word Frnd - Bhai mussoorie चलेगा में - भाई दखते है	1
44897	officiel Congratulations sir ी ऍम सो happy कि आप हमारे पं बने दिल से वेलकम करते है आप क  	2
32511	Angry Indian ारेह हम सब क लोए ख़राब हो गया अब . बूत बेचारे uncle	1
29343	jalan नहीं शर्म .... की हमारे नाजायज औलाद इतना नालायक कैसे निकला सला jalan  	1
15876	रस्सी जल गया लेकिन ैठण नहीं गया ..@राहुलगान ..52 ही करि हो बीजेपी के लियेंच इंच की लड़ाई करोगे  	0
10953	RD Wah भाई	2
26556	दीमक से तो आप हर चुके ह यह देश का दुर्भाग्य ः chund शंप्रदा log इस देश पर राज kr ते ह	0
14768	मभरत लव योर mom and dad because . माँ बाप सबके किस्मत मे नही होते है . जिसकी क़िस्मत मई  	2
35792	RT शादी से पहले वैलेन्टिन Day बर्थडे friend day शादी के बाद रोटी डे कपडे डे पनि डे	0
15529	नमस्कार मोदीजी ऍम a proud Gujarati residing in UK who is deeply rooted to इंडिया यु ारे थे बेस्ट फॉर इंडिया THER  	2
10043	What will do to the people who didn't vote फॉर यू . हेट them . Send them to जेल . लिखते हुए हाथ नहीं कांपे तेरे चमचे .	1
43381	Madar छोड हे इस MNA security guard	2
33817	RT I said केजरीवाल they रैप्लिड ' आज फिर किस ने मारा ? I सेड नहीं नहीं केजरीवाल they replied ' phir मोदी दौरा पड़ा कि 	1
29049	ईद मुबारक - (ঈদ মোবারক) - बंगला दज Remix सांग - शकीब खान - BUBLY P ... 	2
12685	मोदीजी welcome from the peoples of the country We have great expectations form you Parliament me app  	2
31724	देश सिर्फ मीठी 2 बातों से नहीं चलता कठोर भी बनना पड़ता है ये बातें सत्य में charitarth k  	1
45200	Nahi पर मुझे उन्हें भक्त कहने वालो से भी कोई प्रॉब्लम नहीं है .. लेकिन महात्मा Gan  	1
26268	आप एक good orator well educate है उसमे कोई डाउट नहीं जहा बोलते है बिहारी आप पैर prou  	2
14240	और the good ओले यू can buy it and we will reimburse you through Paypal 	1
20292	राकेश सर बच्चों को देश भक्ति का पाठ पढ़ाना बहुत जरूरी है सिर्फ स्कूल भेजने से बात नहीं बनेगी 	2
25763	ाराय अलका तू जनु की छात्रा लीडर रही है न वहीं से तेरा खून गन्दा हो गया है स Jaishankar ex for  	0
4225	RT हे गाइस ी ’ m super excited to announce that Mobile Premier League is now the Number 1 Gaming App in इंडिया अब हर gully s 	1
24022	कुछ कहने को बचा ही नहीं है अब किस बात को लेकर मोदी सरकार को घेरे गए isliye spokesperson ko  	1
17407	RT Sherbet of the day is कच्चे आम का Sherbet ( Raw Mango Sherbet ) Pulpy filling sweet & sour tasting juice helps fight he 	2
37999	रत Wishing the very best for our AP CM ी am sure he will grown bigger than his great father Many more terms ahea 	1
26664	आपको सेकंड टर्म बहुत बहुत मुबारक हो उम्मीद है आप देश क हर वर्ग को साथ ले के chal  	1
24046	साहेब aziz अबे ओय चूतिये मदरसा मत जा क़ुरान को बहार गटर में फ़ीक जेक ठीक से  	0
37743	shyly ः आपका अकाउंट नया है so average वही बनती	1
43242	ु . प को 62 सीट्स देने के बाद भी उचित प्रतिनिड नहीं . बृज प्रदेश को भी कोई प्रतिनिड नहीं दिया . Agra  	1
20237	University main ऐसा वक़्त भी आता है जब बंदा या tho attendance lagany जथा हा या सिर्फ एक नज़र crush को ढकने क लिए .	1
19004	Good Morning ! नाआ !! Good Vibes show ng बयां !! With of course	2
3785	हैप्पी बर्थडे to यू भैया हमेशा सलामत रहय खुश रहय ाबाद रहय आपके ज़िन्दगी खुशियो स भर जय अमीन शूम  	1
12823	RT Exclusive censor reports of is world class Words like movie of the year Best performance Sunney को मिले ेव 	2
21744	बार बार दिन यह आये बार बार दिल यह गाये तू जिए हजारों साल यह मेरी है आरज़ू हैप्पी बर्थडे to यू h  	2
13704	I'm not really a nalaiq lallu student but these parhaku students should die इनके चोंचला बर्दाश्त नहीं होते	0
13246	RT Amethi me BJP leader की हत्या का अटल सेना निंदा करती है BJP एवं अटल सेना के कसरिकता की सुरक्छ की responsib 	2
24420	रत ी commend the women that get cute everyday cause sis ित ain ’ त me at all ी ’ m basic as hell idc लोल	2
40265	RT North 24 Parganas West Bengal CM ममता Banerjee gets off her car and confronts people chanting ' जय श्री Ram ' slogan 	1
25007	शर्मा अभिसार जी आप सोच रहे होगे es knife कि उसे किस पर होगा कुछ दिन बाद आप देखना इनमें से आधे b  	1
8112	my sanctuary धात नाम नै lia तो क्या किआ	1
43613	केजरीवाल जी आपका जादु आपकी सफाई करने के लिए रेडी है आपका ब्रूम झाड़ो ी  	2
38867	Dosti को प्यार में मिटा क्यू नही देते गले में हाथ पडे हे मेरे वो हटा क्यों नही देते गलती की हो कोईतो  	1
27465	” Maybe one day कया शन्नों & शनिएका यु'लल be fortunate enough to have a partner that loves you  	2
12377	RT Team कलंक is ready for a lot of मस्ती & धमाल with Li'l Champs ! Don't miss Kalank special episode of Sat-S 	1
44910	People believed that that are voting for Modi directly .. acchee बात है की इन जैसे chor expose हो गए	0
10276	मोदी चोरी किया है . सला . sovi e व् म और vvpet machin . vote किया हुवा list sob mill  	0
26190	इस बंदे की कोई 1 चीज़ जो इस मुल्क क लिए हो .. और is जैसे बस ko ambassador bnya था .. किआ किआ होगा इसने मुल्क क साथ ..	0
27316	कितना भी तुम कोंग्रेसी छुपाने की कोशिश करो पर तुमसे छुपता ही नहीं ह डिअर s  	0
2510	गलतियों का count matter नहीं करता कितनी बड़ी गलती है वो matter करता है . 1 murder 100 robberies	0
13028	siddiqui पागल हो गए हो क्या BC BC तेरे घर में गली नहीं समझी जाती हो महा  	0
24492	अरे भडुवे नाच नहीं अत to आंगन टेढ़ा येह तेरा ग़लती nahi6 pure तेरा खानदान का गलती है जो तुज  	0
21859	सर सबसे पहले book salman खान सुपर स्टार भारत movi का हमें बेसब्री से इंतज़ार अब खत्म होने वाला सुपर जोड़ी सल ान kaif	2
40509	Ye इंग्लिश क word devnagri में लिखते हो तुम लोग मुझसे नि पढता	2
43244	कुछ Sugar Mills payment नहीं कर रही है जबकि Govt . ने उन्हें fund बी दिया था . वह क किसान ba  	1
18263	बौखलाह तो आपको है सिन्हा जी . राम राम जप करिये सुबह शाम आगे हो चुकी है कुक  	1
14978	Chor को इज़त दो ग हाँ पाकिस्तान क सब से बड़े चोर नवाज़ शरीफ को चोरिया करने पर इज़्ज़त दो welldone  	0
40621	S BJP की किसी भी रैली में भीड़ नहीं थी तो वोट किसने दी  	1
28337	पप्पू . को . सड्डी . हुई . कुत्ते . की . टट्टी . खिलाय . चमचो . जीत . जाएगा . पप्पू जोके  	0
9839	universo22 YourMoriarty ये में बे अभी नोटिस किया था तम्हारे कमेंट से पहले के मे ने किया लिखा हे	1
16416	बकचोदी बाबा ... व्हाई u पप्ल वांट to impose Hindi ?? Hindi इस राज्य भाषा not rashtra भाषा ...	1
32199	हैट्स off to Iron Lady of India . I use to dream how रानी की झाँसी  	2
39997	Kutre साला ... दिमाग सठिया गया है क्या रे ... कोई इसका चाती foro re .	0
14397	I दो लअनत ’ on Kroenke every time he comes into my मंद बय अल्लाह लानत on this बेकूफ़ थिस kuteh this khombokt दस हज़ार टाइम	0
21879	इन जानवरों के साथ कोई रिश्ता रखना ही नहीं चाहिए क्यों गए थे क्यों बार बार हाथ भड़ाते हो or  	0
12853	अल्लामा ने फरमाया था ... उमरा नश्शा इ दौलत में खुद को भूले . तल्ख़-ता हकीकत है भाई साहब के ' हा  	2
23366	Congress को पता है पार्टी से गाँधी नाम चला गया तो बाकि क लोगो को कोई नहीं पूछने वाला  	0
31631	पडला bug Well  	1
19042	अफवा बाजार .. ऐसी अफ़वा कोटक बैंक के लिए भी उडी थी .. वर्ल्ड का best investor कोई company me invest k  	0
15569	चूँकि पावर stars की कभी कम नहीं होती है क्यूंकि सभी की negative होती है और जीव जंतुओं पर डिपेंड होती  	1
27003	Fucking Å m å ल ( शो Me Love ) 	0
13259	येह so thinks the latest spineless bootlicker . In fact before his comic TV show with नमो the world d  	0
36415	Lov3 बूत बाकू was हॉट ओह्ह्ह	2
10832	भाई यही सही काम ह आपका इसको हे करते रहो . Best wishes to you	1
29922	Lawrence इस क्या तोह आज शायद dinner नही बनेगा Most chutiya critic	2
40947	हीईई फ्रेंस्सस्स ! माय sister and i finally made a website for our crochet stuffs ! from festival tops to pok é mon them  	2
17603	बार बार दिनन ये आये बार बार दिल ये गाये तुम जियो हज़ारों साल है मेरी ये आरज़ू हैप्पी बर्थडे to  	2
44051	Facebook ( DonaldTrump ) ी लव those who work everyday to keep our country ... 	2
3105	गर्मी भूलने ही नहीं दे रही कय वो है . वो जो irritating uninvited mehman होता है न ? जो kitchen तक पुहंच जाता है ?	0
18769	RT please अक्की को चूसना band क्रो लेत him gain some weight क्या हालात करदि ह चूस 	0
22193	of mine रहने दे ... वो सैड हो गयी जान के कि किसी को उसका ईद पता है . फोटो तोह दूर की बात है	0
43503	तेरे जैसे सुतिये की बात कोई नहीं सुनता . चुप कर 	0
4154	RT यस it's रियली .. आप लोग देखते रह गए ... मोदी जी again PM बन गए	1
15622	RT Phir व् गोडी मीडिया की आंखे नहीं खुलेगी ...	1
35561	. दिल क खुश रखने को ग़ालिब ख्याल अच्छा hai . 	1
3722	इनको पता ही नहीं है चीन के कितने project pakistan के साथ चलरहे हैं बेच  	0
26354	इस निज़ाम और is k चलाने वालों पर अल्लाह की लानत हो जहाँ अमीर ग़रीबों का ख़ून चूसती हैं or हा  	0
18776	मम मेरी मोदी जी से गुजारिश है की आपको और 5 साल मौका दे आप pravasio के लिए अब तक सबसे अच्छी  	2
12893	तुम चु porkistani यहाँ से दूर क्यों नहीं रहते जब बाबा फेक है झूठ बोलता है ? अपना  	0
33154	सर iam glad to सी ु again prime minister of इंडिया सिर्र app हा तो आज देश हमारा तरक्की माँ ह or a  	1
6877	Frequently aisi tweets करना कोई surgial strikes se कम नहीं है मर जाओगे luteyens liberals और टुकड़े गैंग	0
36957	सो chanting Hindu chants ( Jay श्री राम ) are against secularism ? फिर कहते है मोदी ने मर ली . खुद को सुधारो पहले 	0
11697	रत िफ़ world is against the Salman Khan then I am against the world वे लव यू भाईजान 	2
13200	सेल नेल्लो को free ka net मिला हुआ अपने ाको बहुत बड़ा क्रिटिक समझने लगते ह उन्हें ये नहीं पता जो insan  	0
20155	I am really surprised the सांग तीसरी मंज़िल बी डिवीने इस what I came up with 4 years ago for one of my rapper boy  	2
12405	हे everyone follow her Interactive Newbie Bomb tweets Good humor Bhot अछि है Plis follow	1
29350	ॐ 70 साल हो गया अभी तक नहीं बदला करोड़ों हिन्दू हत्या हो चुकी माँ बहनों का रेप kiya  	0
27021	मांचल बोहत जज़बाती लूग हो अगला match Pakistani team जीत गई to ap loogon न्य केहना की we proud of you we लव you etc etc ...face with tears of joy	1
27306	RT सिमरत Volunteers dera सचा souda provide free tutions to the poor children by following teaching of guru जी ..	1
11997	RT GooD म रनिंग Pita जी ~folded hands धन धन सतगुरु तेरा ही आसरा ब्लेस्स में to keep u इन my mind everytime Ble 	1
14658	रत Join us in wishing Beautiful अ वेरी हैप्पी Birthday and a successful year अहेड !! 	2
25012	तुम्हारी पार्टी के तो नेताओ की रोज मार पीट होती पहले उनको तो संभालो तुम एक गद्दार हो जो समाज को बाटने का काम करते हो  	0
7964	RT rao Love यू शाहरुख सर	2
20621	सिरजी नॉट taking advise from people who have consistently been wrong is a good start	2
10410	RT 88 यह पेड टट्टू ही ऐसी बातें कर सकते हैं . They think that eve 	0
11522	मन्ना पड़ेगा .... आप logoko 6am . Se continue live repoting krte रहे ..... सुबह से शाम शाम तक  	2
23754	Tu तो गया Kunal the गांडु कामरा तूने गलत पंगा ले लिया अभी अब तेरी स्वामी बंद बनाएंग	0
41463	हे मात ... हाउ are we celebrating our birthday ?? हैप्पी new month and happy बर्थडे in Advance 	2
21920	Officially Joined BJP और अभी भी लोगो को उल्लू ही बनाती रहेगी पत्रकार बनकर ???	0
34842	नमश्का मोदी जी . आप देश का भविस्य है . यहाँ की पूरी आबादी के लिए भगवन का रूप लेकर आये ह  	2
38550	hearthrobes My हनी बुननयीय Twitter प ाना अकम क्यू कर दिए है ? I मिस यू सोऊ मच I hope you are happy wherever you अरे लव यू	2
13881	RT इसके बस की है भी नहीं गलती se famous हो गया क्या देख के लोग सरपे चढ़ा देते हैं	0
40293	Rahul Gandhi का आने वाला गरीबों का भविष्य बना रहे the 	1
2667	डेकोयौ' इन good form I सी how यू got this फॉर But unfortunately your time's up	0
3079	ramkishan पढ़ाई लिखाई करना तुम्हारा काम है सर्कार का नहीं जो लायक hote  	1
31381	RT Big हीटर हर दिखा दे दूसरी टीम को हर - दिख	2
26001	एहि करके खुश होना है तुमको पाकिस्तान .... Pure tournament me bss बांग्लादे की खुशी का जश्न मनाओगे	0
22063	RT jagtap77 Dikhave की मोहब्बत से दूर रहता हु इसलिए महादेव के नशे में चूर रहता हूँ हर हर महादेव	2
30848	shatram Short n सिंपल ... कोई टेंशन ही नहीं होगा न कोई झगड़ा न कोई लफड़ा न सला कोई depression	2
7378	Aisha मत करो ममता दीदी नहीं to BJP सरकार रातोरा गिर जाएगा	1
13120	Congratulations honorable Prime Minister जी on super win . will proudly make united India more स्ट्रांग ... Jaihind .India	2
32738	MA श अल्लाह ! अ very हैप्पी बर्थडे तो भाभी एंड रोहान ! Stay blessed !	2
9595	क्यों सर ? वो अच्छा बोल लेता है high light हो गया तो नियम कानून पेल के जेल में डाल दिए .. आप लो  	1
3442	पहले you used to write emo poetry अब क्यों बंद कर दिया ? — लिख लिख के सारे इमोशन्स ख़तम होगये हैं 	1
621	“ अपना टाइम ेगा ” this song was generally inspired by Our very own Atal जी	0
26303	RT This is why I लव US period pooh 	2
5272	बा ज़मीर को ऐलान नई करना perta न ही किसी की सपोर्ट की जरूरत होती है वो अपनीबवा कंलिए apn  	1
19638	sapphire1 Mtlb अगर किसी की माँ मर जाती है तो उसकी ुलद उसे खा गये ये बोलते हैं ... जिस जहल  	0
27133	kudos to यू सर !! यू are a real tiger because you went to the swearing in ceremony of the same p  	2
23672	तू ही मेरी ज़िन्दगी है one beautiful song जिधर भी मैं देखूं ुध  	2
23160	सर आपने एक कवि सम्मलेन में ये कहा था कि neta लोगो को देख क ये suchita kyn नहीं पैदा होती ki  	1
34427	धन्यावा अमृतसर जी देश को आगे ले जाने के लिए आपको इस पद पर आना परम आवश्यक था  	1
21077	इडियट दलाल and भड़वा ... Bc election से पहले तुम जैसे चूतिये is के को उठाया होता तो बात होती ...	0
20193	ये पुलिस वाले कवी नहीं सुधरेंग वैसे व् इन पे तो भरोसा होता ही नही ह जब व् inko  	0
40850	RT जान गड़करी अंकल whatcha दोंग !face with tears of joy इस सोसाइटी में एक से बढ़कर एक सब antique piece है एंड in all this hungama pliss to लो 	1
37755	जैसे तेरे खबीस बाप ने पुराणी तस्वीर लगा ली और तेरी माँ भी सोच ृ हो वो भी 25 साल की हो गई है और कहीं  	0
13188	क्या आप में ke against बोलना गुनाह है क्यों आप को rajyasabha का टिकट नहीं दिया गया  	1
29011	मेहरबान वैसे हैप्पी बर्थडे फिर सीय Many many happy returns of the डे शोख़ी	2
22961	club no its still ी लव मरता	1
22322	na88 तेरी माँ को लूँ एक rs ki कोर्रुप्ति तेरे leader क बापों यानि क नापाक फ़ौज k generals को नहीं मिली तो t  	0
27627	RT Genius17 World वाइड ये नारा है वर्ल्ड Cup हमारा है जीत की तैयारी है इंडिया सब पे भारी है बेस्ट of Luck King's वो 	2
19080	ोलवेतु ई लव you bestie	2
9642	यहाँ वाला को कबालो nga birthday मन दिअय निमूवू हाहाहाहा सॉरी कुया cyp	1
898	ऐसे बारिश से दोस्ती a66i nahi मारज तेरे खुद का गर मिटटी का h Ku6 to ख्याल कर तेरा इंतज़ार हर कोई नहीं करेगा  	1
41112	ये ह पप्पू का जलवा .. किस्मत ह फूटि ह is लौंडे की सूजी जी .. नहीं Gaya campaign par to  	1
27230	Vontade दे ouvir uns modao com o e चोरर न सला	0
3124	a ंद शिकायत उनसे की जाती है जिनसे कुछ expectations ho .. congress बीजेपी तो किसी गिनती में ही नहीं आते हमारे  	0
9195	सोहैल Wah superb . इसी lia celeb वाले काम भी शुरू कर दिए ापा ने ?? Unfollow कर k चलय गया anyways congrats भाई जी	1
22006	तेरी अम्मी का झण्ड	0
28164	रत ई कैन ’ टी wait to tell everyone that i was bts ’ s special guest	2
17498	एंड you people give respect to him ! लोल जो अपने motherland का नहीं हुआ तुम्हारा भी नहीं होगा ! इंडिया में भी कई kami  	0
28896	is pc बस मेरेको उन्तग करो तुम दोनों	0
19901	Krishna जो गंदगी फैलाई है यहाँ ये सब तेरे माँ बाप पढेंगे तोह ज़रूर सोचेंग  	0
2835	सूकरी तोकोह अगामा Pontanakayyang कब मतङ्ग ुकापकं सेलमत कपडा जोकोवी-म atas terpilihnya सेबगै प्रेस  	1
13857	chor यार िफ़ ु have really supported then मैं अकेला to negativity नहीं फैला सकता िफ़ ु have reall  	0
943	official Superbbb voice अर्जुन जी ु हैवे realy its mean it so much ी सलुटे yuh . 	2
28727	राहुल - क्या इतना बुराआआ हूँ मैं माँ 	0
13569	54 वे have we will don ’ ट worry Allah पाक मदद करे गा final Mei enhein को हारें गए इंश अल्लाह	0
9962	सही मजे हैं ... All the very best for wc ..... Waiting for that at home	2
31447	हकीम सब अपने लिए कोई कुष्ट बना रहे थे तो वो ोलता होगया बास खाने के बाद ये हल hogay  	1
22359	IPS JKP गोली मिलेगी but कश्मीर की कंही औकात है आपकी	0
5120	और ी विश वैरी एंड वेरी हैप्पी एंड ब्लेस्ड और मंथ तो इंडियन नेशनल कांग्रेस प्रेसिडें SHRI  	2
35583	Don ’ t perdict too early और हाँ मेरा अल्लाह per भत कमल ऐमन है वो बेहतर करे गा हम्रे लएबाउर इस मूलक क लये इंशा अल्लाह	1
40967	.. ok next update 1week के बाद देना बीआरओ ... देखते है k  	1
27703	गड़करी डे 1 .... काम चालु सलुटे है poore को	1
39915	सला Better visit here . 	1
27565	आज मौसम बड़ा be एम्बें आया हुआ कोई असली तूफान है नकली तूफान बाँटे लते रामकरन के भतीजे और असली तूफान को ot  	2
33056	जी Indirapuram ग़ज़िआबा me electricity की हालत बहुत ख़राब है यहाँ बहुत light जाती है वो b  	1
13327	RT मक I was impressed by her एक्टिंग she was really bold and a perfect character ! Vanathi the सांग आबए . We we 	2
24898	नाज़ वो मला है एक बदमाश है ऐसे बीजेपी के 40 % criminal rapist है sb terrorists hai क्या ?	0
15243	meus पैस tavam com meus tios falando sobre o bonoro e agora t ã o sentado न सला vendo carlinhos माइआ न टीवी .........	2
13533	RT I ’ ve found this new disease its called LOVE . ी क्नोव its contagious ’ cause you gave it to में Please 	2
30598	रत सो it's now clear that won't be a minister in the Modi 2 0 government Indians around the world will miss 	1
38924	आपा हो सकता है इन के साथ बचपन में जिस आदमी ने मस्ती की थी उस ने भी शलवार कमीज़ पहने हु  	1
15306	शर्म४ फिरर इस कतहुए ने कुछ नहीं देखा बहुत ही बड़ा चुटीअ है जिसके पास न घर न पैसा  	0
12515	Indian saxena BC जो पहले औक़ात दिखता है उसे उसी क औकात पे आकर समझाना  	0
2904	इस सोच के साथ आओगे तो पहेले semester के बाद ही निकल देंगे tmhain ) 	1
25318	वैसे यादवों ने भी इस bar बीजेपी को जिताने में कोई कसर नहीं छोड़ी . 	1
39666	RT कैन we take a moment appreciate ! यू ’ re Talented एंड बेऔतिफु ! यु are loved . Please help me appreciate Sho माध 	2
849	Muslim गर मै पैदा होने से मुस्लिम बनता है सच्चा मुसलमान नहीं ..... क़ुरा  	1
20600	Watching is making में मिस them more . सिघह ी ’ m really hoping for BTS in PH we miss यु everyday guys twt	2
22334	Gee gabrielpicolo Thank you so much !!!! 	2
25653	A girl stole my edit in my insta and lea freaking reposted it lmao िडक िफ़ I laugh bc of her lies or bc of her insults for में	1
34879	सर आज तो पार्टी है मुझे किसी ने इन्विते भी नहीं किया मन सर् फेक news दाल de  	1
18796	तू तो कलंक को हिट bola बूत थी फ्लॉप .. Ddpd is already hit .. और तू फ्लॉप बोल रहा ह .. टिन्गु करक तेरी  	0
25493	* Ramzan K 26th Din की दुआ * आय अल्लाह ( ज . ज ) इस माह मई मेरी दौड़ धुप की क़दर कर और मेरे गुनाह बख़्श डे और M  	2
22034	B J प जिन्दाबा माय family members all sapotar only बी ज p	2
24838	RT Yuva की आवाज़ गरीबों का हमदर्द महिलाओं का रक्षक जनता से प्यार की मिसाल किसान का मसीहा Our commanderour Boss	1
9297	अरे भाई कोई चिंता नहीं निशान्त Verna Ashutosh Mishra और बहुत सारे कांग्रेस ke unofficial spoke  	1
2806	RT singh मुस्लिम कंही भी सपोर्ट नहीं करते क्या ये महिलाएं कभी बिना बुरका के नहीं निकली होंगी ??? क्यों नहीं बुरका 	0
16971	की बहुत सोच विचार के उसने निहत्थे बूढ़े पर गोली चला के वीरता का  	1
37076	सबसे बड़ा कुत्ता तू है बे .. 	0
4082	“ डॉन ’ t let your hearts be troubled Trust in God and trust also in में तेरे is more than enou  	2
21479	राजीव मिश्रा बड़ा बोल रहा था कि ind vs पाक मैच band करो अब देखते है की करता है तू	0
29217	Very good decision लेकिन सिर्फ एक महीने क लिए नहीं बल्कि हमेशा क लिए गोड़ी m  	2
8982	Yrf film is confirmed . कौनसा होगा नहीं पता	1
31228	top1 अब तोह इन्शान क खून पर बी लोगो को ट्रस्ट उठ गया उनसे अच्छा कुत्तो का पि लो at least वफादारी तोह रहेगी bc	1
42250	Scindia Sindhiaji देश में आग नहीं लगी है . Election Results आने के बाद Cong में आग लगी है और वो Jan  	1
19904	भाई हैप्पी हैप्पी बर्थडे अल्लाह टा ’ ल आपको सेहत तंदरुस्त dein ता के अआप Watan-e-Pakistan k  	1
14909	Sale mental .. I big fan of रक .. कोई नही कोई नही तो मै कया ... सेल चुटीवा kahika	0
36602	Eid को nd सलमान भाईजान ko box-office me हल्ला मचने को और आपको देखने केलिए Just 7days	1
33064	रत कंग्रेट्स & Good लक to the team of . कुदूस to their effort . Wishing the best to a good human being and friend	1
22760	रोहिंग्या मुसलमान क लिए जुलूस क्यों निकला था मुस्लमान ने दिल्ली क आज़ाद मैदान में . Rohingya मुस्लमान तू  	0
33656	शक़ यु can like it and unlike it if it makes you feel better	1
15808	थैंक यू सो मच मैडम जय हिन्द भारत माता की जय वन्दे मातरम जय श्री राम जय B  	2
40095	RT I don't care if you डॉन ’ टी लिखे जेक मिलर ी don't care if you डॉन'टी stan or even know हिम् ी दोन ’ त केयर if you हाते ह 	2
24048	अब क्या हुआ अख्तर और शबाना देश छोड़ने वाले थे इरादा बदल दिए क्या ?? कोई देश अपनायेगा नहीं pat  	0
134	रत वाच एक्ससिटिंग episode on 3jun-5jun . Its Sir Salman Khan स्पेशल ात with his 	1
42617	I लव यू सो मच 4 ईयर होगये हमारे दोस्तिई को तुझे मैं इतना सा भी चेंज नहिई आया  	2
30688	यही सब करो . देश का विकास तो नहीं होगा लेकिन तुम्हारे जैसे अवसरवाद लोगों का विकास जरूर हो गया . अब to  	0
30835	गुड्डन तुमसे न हो पाएगा 29 May 2019 Preview Akshat sends Angad to the psychological 	0
30462	Jai जय श्री राम . जय जय श्री राम . From Begusarai ( Bihar ). जय जय श्री राम .. राम राम की जय हो .	2
12793	मेंदोला  	1
301	I hope ी सी माय बेबी this weekend but highly doubt it उघ	1
44052	लव थे new In Style short sleeve cool shirts !! This hot pink is सो fun and the blue trim adds professional  	2
13670	पनर 2162845873 मोदी तेरी नयी ट्रेन का कैसा ह ये हल लेती है वेटिंग बहुत पर करती nh  	0
38701	समाजवादी पार्टी का Media Boycott अच्छा तमाचा है ये जोड़ी मीडिया पे .. सभी पार्टिओ को ऐसा ही करना चाहिए मुद्दे  	1
16922	RT WHAT थे फ़क !!! लिखे व्हाट इन थे एक्चुअल फ़क !!!! दिला can ’ t die she can ’ t die there ’ s नो Kuzgun without Dila तेल्ल में it व 	0
34359	हीरो ! भगवा दरी आये हैं ! 	1
29278	Aaj भी यहाँ इन जैसे कुत्तो की कमी नहीं हे . अपने लोग or is जैसे कुत्ते का सपोर्ट करते दिखेंगे . Par  	0
7204	Pakistan be like . . . . . हमको आईपीएल नहीं खेल ने दिया इशलिये 20 ओवर की मैच समाज के खेले थे .face with tears of joy	1
8387	फॉलो करें इन्हें one of the best tweep in my list . She ’ ll follow back . 	1
35011	पार्टी चाहे Ki हे क्यों न हो toh Ethnicbella se हे होनी चाइये	1
13587	117 ढोकला बी lol life Soul here  	1
5302	इमरान खान को फ़सानी की पूरी तैयारी है पटम को मार् k पश्तून कपक और बलोचिस क हालत ख़राब  	0
40395	जय हो आप की 	1
42625	RT अबकी बार 370 35A NRC bill रोहांगीय भगाओ Family planning ( हम 2 हमारे 2) ये काम भत जरुरी है दे 	1
42707	पहले तो बोलते थे की evm hack हो रही है और अब बोल रहे हो की बदल रहे है अबे को  	0
25648	are चुतिया बता काहे नहीं रहा है की देश बना 1947 में और हम जमीन उससे पहले दिए है to resources ke m  	0
21410	Saori Kimura सेक्सी Pics All Japan Team and Toray-arrows . High-quality sexy 50pics . 	1
13254	तुत ई लव यू सुगा .. Thank you फॉर your hard work ...!!! We always support BTS forever .. Have a rest our लिल्ल म्याऊ ..	1
29925	जय हिन्द जय भारत ..... जी चुनाव प्रचार की अपनी आखरी जनसभा मप में आप ने साफ़ कहा  	1
11363	Jobs नहीं है GDP low हो गई है हर जगह हिन्दू मुस्लिम पे चर्चा . पर नहीं आपको to trend ka  	0
23956	न करो (1) I ऍम छुटे (2) यू can ” t बीट Me at Debate (3) I have Great Nature ( 4 ) You  	2
26521	Tere कॉमेडी तोह नहीं चल रही हैं बस कांग्रेस की चाट रहा हैं जो तेरी असली औकात हैं . T  	0
15085	नाउ ी क्नोव what all the fuss is about . Stopped in today and so so good .  	0
38385	बहुत सुन्दर Great जॉब आशीर्वाद हमारी हार्दिक शुभकाम ईश्वर सदैव कृपा बनाए रक्  	2
26060	जाहिल औरत ; 1. 30-35cr ki आबादी वाले मिनोरितु नहीं होते . 2. इतने सालों से जो मुस्लिम गुण्डे हरकतें kr  	0
16000	RT थे day of my success salute Mian साहिब यू really deserve fr love n respect Whole nation is waiting t 	2
28531	गोल माल he EVM ने जिताया है sir BJP को चुनाव आयोग ने जिताया	0
18668	RT Congratulations जी . We believe India is going to reach greater heights with your vision . जय हिन्द .	2
25867	Akshay चुतिया ह और भोसडी क हिन्दू मुस्लमान की बाते क्र k लोगो को को भड़का रा mc  	0
6279	ारे भोजे हार गयी हो आप अब कोई हक़ नहीं बीजेपी को कोसने में तुम्हारे मिस्टेर super flopp साबित हो  	1
43907	RT खानी औलाद दुनिया की सब से भरी नग़मात होती है मेरी जां मेरा छोटा major (- मलाल khan ) 	2
18974	जैसा कि लोगों कहते हैं ये इन्सान खुबसुरा है जैसे चाँद अब इंसां चाँद तू नहीं है न जहन्नम का b  	2
42993	सादजी किसी ने भेजा ह आपके लिए 	1
22147	भाई still DDPD is running in theatre with good occupancy & it will run till Bhart arrive सो वेट f  	2
