text	label
RT Checkout this super cute teaser of my new त्रcक् ‘ ख़ुदिये णि ’ फ़ेअत् . Cओमिन्ग् तोमोर्रोव् ! मेह्  red heart red heart red heart	1
आअगय अप्नि जात् पे सुअर् तेरि बहन् को मेर पसन्द् है तेरि ब्व् को तेरे अब्ब क तेरि म को te  	0
girls like you is echt Zओ ’ N leuk nummer एन् dan komt opeens die schijt van cardi b ?? सोर्र्य् मार् होएज़ो kon niemand i  	1
mihirs Vअर्न किय अप्नि बहन् को भेज मुम्बै Sअले bhosri chu  	0
ळ्ंआओ अप्के अबु अतोम् bomb कन्धय् पे उथ क् चघि गये they ओर् अप्नि नज़्रोओन् क् सम्ने फर् क् अये they ? 	0
of Sउन्नि ई would invite you but I'm ग्न be with my wife and kids	2
leee comelnya योऊऊउ हेहेहेहे येस् इम् from जोहोर् हहह इम् a shy shy cat person so im sorry if  	2
Bओन्धुर् bari ते जोम्पेश् ईफ़्तर् अयोजोन् !! All cooked by म्य् दोस्तो षेतु Fरेएमन् — feeling fantasti  	1
Uditraj ंअन्दिर् डलित् क् BआआP कि है क्य ? ख़्य कह थ Ambedker ने ंअन्दिर् नहि जएन्गे और् नाहि पन्दितो  	1
एक् छेह्र ःऐ Jओ ंएरे आन्खो ख़े Sअम्ने बार् बार् आअति ःऐ Early to morning . ंएर डिल् ख़ Sउकोओन् थ ओ  	2
Gaze अरुशि Kamine block हो जयेग रे तु	1
sir congratulations ! Kamal कि तरह् आप् हुमेश इस्स् किचद् रोओपि पोलितिcस् मेइ खिल्ते रेहेन . We all लोवे उ Jऐ ःइन्द् !! clapping hands clapping hands clapping hands	2
Nani wasnt talking to me and even after इ सन्ग् दिल् कि लगि ( which she hummed व् मे a lil bit ) she wont talk पत nai  	1
Jअब् चोओर् नवज़् को देक्त हो और् apny ळ् को देक्त हो कोइ फ़र्क़् नहि होत थोओ कुत्त्य् टेरि मन्होओस् शकल् per थोओ	0
ऊस्ने big flop बोल कलन्क् न् soty above अव्ग् जयेन्गि due to kjos manipulation !! face with tears of joy face with tears of joy	0
णेह पन्त् जि आज् भि आप् सिर्फ़् मोदि support कर् रहि है आअज् जि ने बहुत् स्  	1
chal इसि बात् पे I will follow you fresh term fresh start	1
Rd Yए वोर्ल्द् cउप् नहि है कि जेएत् गय काम् खत्म अर् जस्न मनाये अर् न हि ये congress पर्त्य् है .	1
Choice ख़ुच् भि समझ् न्हि आय तुम्हे एन्ग्लिश् सेएख् ले थोदि	1
Very वेर्य् Happy to see on star truck on 9xm .... अप्को खत देख् मेर पेत् भर् गय Bहै ...	1
Shoaib bhai वोर्ल्द् cउप् मैन् acha performance dani ह अप् न किओन् कन्येअह्नप् क अख्रि वोर्ल्द् cup ह	1
ःअप्प्य् बिर्थ्दय् Rएन् ! ई hope you have a लोवेल्य् day ! 	2
5 saal से तु b तो आशुतोश् congress क पिच्वद हि चत् र्ह ह् अप्ने आप् को प्त्रकर् म्त् बोल् congressi बोल् ये सुइत् क्र्त ह् तुजे	0
ख़िस्नो क वोते किसि सन्सद् को नै दिय बो to मोदि को दिय चल्ने दो कमल् क फ़्हुल् ंओदि ने किसन् के लेये अcचे कम् ki  	2
ंओदिजि को हर्दिक् सुभ्कम्नये Bहरत् क भविश्य उन्के च्हत्र-च्हय मैन् उज्ज्वल् है  	2
Bअहोओत् बार् सोच्त थ कि ये बन्द आज् तेअम् मे क्युन् नहि ह् . He is my फ़वोउरिते ... अच ह् ये रज्निति मे  	2
जै हो पिपिलि वलोन् ... अब् महरह्थि को प्रर्थ्न करो .... शमे शमे शमे shame on BJd gang ..	0
RT Shade Extensions We लोवे it and happy to see more of it is brining उस् 4 णेW षदेस् ! to our फ़वो  police car light raising hands light skin tone raising hands medium-light skin tone raising hands medium skin tone raising hands medium-dark skin tone raising hands dark skin tone	2
54 को खुद् को तो batting क्र्ने आति नि bus captain बन हुव हे . नाम् क ण तोस्स् जेएत् सक्त h  	0
Congratulations as PM ओफ़् ईण्डीआ ख़म्लेश् Dwivedi-Mumbai	2
FB ख़म् धन्दे kr JCB के चम्चे	0
I mean TL पेर् ज्यद फ़ुन्न्य् लोग् नहि है face with tears of joy	2
Modi जि हुम् जम्मु कश्मिर् मैन् आप्के supporters हैन् . ःउम् आप्कि historical jeet पर् आप्को  	1
Bhai फिर् अप् world cup experience लेन क लिअ खेल् रहय् हो जेएत्न क लिअ नी face with rolling eyes	1
टुम् चु porkistani यहन् से दुर् क्योन् नहि रेह्ते जब् बब फ़के है झोओथ् बोल्त है ? आप्न  	0
MB मे ओन् किस्मत् कि लारि these days	1
RT ःआBएडे ख़ा RईRईण् Yआण्ग़् ळूCऊऊऊऊऊऊ ई WईSः ऊ आळ्ळ् ट्ःए BएSट्ट्ट्ट्ट् ख़्Yआआआ आWएट् TRS ंआ डोईण्Yआ CIECIE इ लुव् ऊऊउ grinning squinting face sparkles unicorn face bento box	1
साहेब् aziz आबे ओये चुतिये मदर्स मत् ज Qउरन् को बहर् गतर् मे फ़ेएक् Jअके थिक् से  	0
Y K ळोगो क दिमाग् चुतियाप् होगय हैन् . ःअरा दिख नहि के Pakistan से जोध् दिय winking face with tongue winking face with tongue	1
“ Bhar दो झोलि मेरि य Muhammad ” 	2
RT loksa Bअहुत् कम् तो नहि सयद् आच friend पने के लिये खुद् को आच बन्न पद्त है Btw heart touching 	2
मिश्र Bहै follow back कर्के अप्ने भै को सुप्पोर्त् किजिये जै शिय Rअम्	1
गद्करि Sइर्जेए Wishing you a very ःअप्प्य् Bइर्थ्दय् may योउ be blessed Long and Healthy life along with infinit  	2
Wए are at the Africa Summit today great start with the cocktail reception last night  	2
Manish ःइज्दे तु थकुर् नहि हो सक्त	0
RT फ़ेवेर्र् ईत्नि जहिल् वेलि अवाम् ह् ह्म्री स्ब्को प्त थ k Wई स्य् जेएत्न्य् कि औक़त् न्ह् ह् ह्मरी फ्र् ब् sb क्च् चोर् k live ज़ललत् देख्न्य् बैत् 	0
ःअमरे देश् मे awards ka बद पन्ग है . ःअर् किसि को award चहिये . एक् family to खुद् को हि Ratna  	1
RT siddiqui ःइन्दुस्तन् हमरे बाप् दादि कि थ है और् रहेग Jइस् मैन् दुम् हो हमे निकाल् कर् देख् ले Wए are proud Indians bor 	2
ख़मल् क मुल्क् हे Pakistan कोइ बेहेन् भैयोन् को नहि बुल सक्त तो कोइ najaiz बचोन् को face with tears of joy face with tears of joy face with tears of joy	0
गद्करि ई लोवे the way you work sir really inspiring for anyone .. ःअप्प्य् Bइर्थ्दय्	2
ग़ोओद् morning Akka ःअप्प्य् Sunday 	2
Yए आद्मि अप्न अच्च डोस्त् बन् सक्त 	2
Ty nie umiesz w cइएप् ł e स् ł ओव !	2
टु कुत्त हि रहेग ब्ज्प् क .. ख़्ब्त्क् चतेग ब्ज्प् कि .. ःइम्मत् ह् to रविश् कुमर् जि प्रसुन् जि जैसे journa  	0
sale dogle यदव् क्यु तेर बप् मौलन के तो लग् गये  	0
RT Halat जो ह्मरि ह् त्म्हरि तोउ न्हि ह् आइस ह् तोउ फिर् येह् कोइ यरि तोउ न्हि ह् Tou जो मुहब्बत् मैन् दिलह् मन्ग् रह ह् आए श 	1
Bअहुत् आचि बात् है . We needed this change and happy and proud about it . टुम्लोगो ख़ धन्ध बन्द् karwan  	1
एVं Baba ग् क चमत्कर् ह् सब् Sइर् वर्न मोदि लहेर् म् 336 मिलि थि अब्कि तो तलब् ब् न्हि थ तो मोदि sun  	2
आज् देश् तरक्कि कि और् बध् रह h proud ह् ह्मे is new india प् जै भरत्	2
Ajj कि रात् भे झोओत् बोलय् ग . षरम् नहि आति . ख़ोइ एह्सास् नहि . ख़िस् माल् पर् पलय् होओ . ख़िउ झोओत्  	0
ईन् जन्वरोन् के Sअथ् कोइ रिश्त रख्न हि नहि चहिये क्यु ग़ये थे क्यु बार् बार् हाथ् भदते हो or  	0
So true !! They sell acres and buy these vehicles Dimag तो नहि ल सक्ते ये लोग्	1
ळनति को मर्नेय् दो हरम् खोर् ण्S नस्ले हरमि बद्दियनत् ए अज़म् न अह्ले अज़म् इब्लेएस् क चेल lo  	0
Gaze ंओविए ब्नये गि ंओदि लोवे Dolly class fifth कि कहानि	1
Pakhtoon BunnyTheRabbit mahdi ंए Sऐफ़य्य् रन्ग् आपुन् क़ैद् हे नहि हुअ	1
Shame on He has proven to the world He is an Eunuch ख़्हुस्र Jइस् मैन् इत्नि भि मर्दन्गि नहि क् apn  	0
RT आव्व् ... ःअप्प्य् हप्प्य् बिर्थ्दय् to you म्य् cउतिए पिए जुस्त् be happy like this फ़ोरेवेर् 	2
Attention to all गोदि मेदिअ 5 सल् तक् गए गोबर् हिन्दु मुस्लिम् 3 टलक़् etc . Pए दबते केर् केर् देश् क किय भल kiy  	2
Congrats LIVERPOOL म्य् brother will sleep well and buy me इcए cरेअम् smiling face with heart-eyes face with tears of joy	2
RT इ मिस्स् योउ and it ’ s killing मे	1
RT अर्श् ःअते this girl bht deserving log पर्र्य् हैन् यर् प्त न्हि क़् हर् अजेएब् ओ घरेएब् बन्द्य् को मुफ़्त् मे फ़मे मिल् जति है 	0
sanjay चोर् ये कैसे सबित् हो रह है कि मर्ने वले ब्ज्प् के हैन् ??? क्य सिर्फ़् ब्ज्प् क विरोध् कर्ने क  	1
Sअब्क सथ् Sअब्क विकस् ओर् Sअब्क विस्वस् आवेसोमे tag line 	2
RT i fucking हते ःआटे when i ’ म् talking about something i ’ ve studied or been taught extensively ( basically इ ख़्णोW व्हत् इ ’ म् 	0
ंऐन् न अब् सcचि बत रह होओन् अगर् इस्स् एइद् मे आदिज़ हुमे पिच्ले बार् कि तर्ह आदिज़ वल एइद्य् नहि दिय न तो ma  	1
RT - Bज्प् को vote on Muslim महिलओन् न् Pउरुशोन् ने दिये जिन्को योज्नओन् ख़ फ़य्द मिलय ंओदि 	1
YआYYYYYY ईं ःआPPY FओR ऊ im sure its socute )- purple heart	2
Pakistan से बद Pakistan तोह् Bहरत् मे है उस्क क्य ग़न्धि णेह्रु ने Jओ बेएज़् बोय वो बहुत् बद पेद् बन् चुक देख्  	2
RT Good Morning Sir . ंय् Self P . S . Sआईणी from Krishi Jagran Monthly ( in ःइन्दि Pउन्जबि ग़ुजरति ंअरथि ख़न्न 	2
Language is not just a skill it's a personal and cultural identity . छोव्किदर् को इत्न समझ्ने कि अकल् नहि होति .	1
Bएस्त् friend bus वोहे है जिस्क्य् लिये तेअचेर् येह् सुब् कह्य् टुम् दोनुन् क कुcच् णि होउस्क्त . ईस्के साथ् घोओम्न बन्द् kr  	2
मदम् अप्प् सब्से ह्म् स्ब्को बहुत् उम्मेएद् थि किद्स् अप्प् लोग् एक् सगि फ़ैस्ल करेगे but also awgat कर du 6 	2
आर्विन्द् केज्रिवल् वो है जो बcचो कि झुति कसम् खये . ख़ुर्सि के लिये बcचो को भि नहि बक्स रज्निति कि . आख़् वो ह  	0
Hearty Congratulations Hon Prime Minister Shri Narendra ंओदि ji and wish you all the best to continue  	2
ग़ुळ्विस्ः णहि वो is news ko defend kerne कि कोशेश् केर् र्हे hain 	1
Jएइसे तुम् भि न्हि हुए ... ःआर् क्य होति ह् वो दिख् र्ह ह् .. 5 साल् ह् तुमरे पस्स् क्य प्त कुत्ते कि पुच्  	0
ळोवे केए योउ dia . 	1
ःअ तो हमे कोइ प्रोब्लेम् नहि है . तेर 72000 ःअथि के पिचुअदे घुस दिय न जनत ने . णोओन् रोति khayen  	0
RT Rajpoot333 Khalid हेरे Thankyou भै पोस्त् अब् मुझ्य् य्क़ेन् हैउन् तक् पोहोन्च् जय् ग् 	2
Jis paper article k अधर् पे आप्ने ये पोस्त् दाल् है वो फ़के है ईस्कि पुश्ति पह्ले हि कि ज चुकि है . A  	0
Bअबुय क्य करोगे आब् ओBC aur Sअc Sट् के दिअलोगुए भि काम् नहि कर् रह णो Modi will ban caste sys  	1
आन्शुल् वैय एक् educational प्रोब्लेम् है पेह्ले मैन् खुद् त्र्य् कर्त हो सोल्वे कर्ने क् लिये अगर् णहि हुअ to  	1
ंए बह्स् न्हि क्र्त बुत् ये ह् कि तेरि सोच् व्न्ह न्हि ज स्क्ति इस्लिये जि  	1
Movie choru सेअसिओन् देखु ब्लcक्लिस्त् har episode एक् मोविए ह	1
ःअहहहह Sइर् account delete हो गय तो हुम् अप्ने investor se communication kaise कर् पयेन्गे .	1
Rट् ग़ोओद् लुcक् ख़्ख़् . ःउमेश कि तरह् आसमान् से आगे निकल्न !! 	1
Rट् Wहेन् I met my gym trainer after gaining weight during a gap of 2 months 	1
RT ख़न्तेर् ईत् ’ s all about putting a smile on kids face . ट्रुस्त् मे . ईत् ’ s priceless . 	2
Congress ख़ो भि ःइन्दु हि Pं Bअनते थे Yए ंअत् Bहुलो ख़ोइ ट्वेएत् कर्ने से पह्ले डिमग् क इलज़् कर लो 	0
Rahul Gandhi पे दबाव् हए कि इस्तिफ़ वपस् लेहर् कि जिम्मेदरि सम्युकत् हए केवल् Rअहुल् कि नहि . ंएर स्वाल् फ़िर् रज्  	1
Catas TrophiC Mtlb जो क्र् स्क्त्य् हैन् वो न क्रैन् ... आउर् जो नहि क्र् स्क्त्य् वो krain ......??	1
England क् pori Series mein Haris Sohail ko dropped kar क् World Cउप् मेइन् Yए surprise दिया ?	1
RT Thank you so much Lord God for everything ! Please help me to remain focus on what's म्य् main purpose in this लिफ़े आंएण् !	2
Naib tehsildar paper दोओबर हो यहि मान्ग् है students ki	1
Bayan तु फ़र्म दिय ऐक् घुलम् सोओच् नय् केह् इस्स् क डाडा इस्स् क BआBआ येह् थ वो थ इस्स् l  	0
ग़ोओद् Vएर्य् वेर्य् ग़ोओद् ंअम् ये चतु Anchors chatu ंएदिअ 5 साल् ये सिर्फ़् ओर् सिर्फ़् ःइन्दु Muslims कि Gandi  	0
आउर् किसि चिज़् क तो प्त नहि बुत् हा ... ंओदिजि ने पुब्लिc क् दिल् मेइ जगह् ब्ना क् ये जरुर् साबित् क्र् दिय . 	2
Dola banerjee happy बिर्थ्दय् Mamada banerjee जय् श्रेए रम् ) ख़्हलि ग़ुजरत् नहि बल्कि पुरे देश् से !	2
Jअनदेश् से सिर्फ़् उत्सह् नहि है . डुख् भि है . आअखिर् 5 साल् मे कुच् किय भि है is govt ne ? And  	1
Wait for sometime save your emotions till Jउने 16 इस् on the way ! face with tears of joy loudly crying face winking face grinning face with sweat	1
अन्द् that is all that matters हेहे .. 	1
Bakwas band क्रो मक्कर् हरम् खोर्	0
आबे बोकिचोदि ये ःइन्दुस्तन् तेरे बाप् कि जगिर् न्हि कि Jऐ श्रेए रम् न बोल्ने दे . ओर् सुन् मै BJP se  	0
Who said कि jcb only खुदै क् काम् अति ह् य्ह देखो भ्रयि भि चल् रहि h 	1
RT It is going to be Super Fउन् on when Mr . ठेएक् ःऐ Sअक्शम् & come together . Don't मिस्स् थ् 	1
Pakistan को इन्तेहै खतर्नाक् हलात् क साम्न है मुल्क् कि सियसि leadership और् अवाम् को इस्स् क ज़र बरबर् एह्स्  	1
Congratulation our prime minister जि आप्को दिल् से हर्दिक् सुभ्कम्नये सिर्	2
Wअफ़-ए-वद नहि Wअद-ए-दिगर् भि नहि Wओ मुझ् से रोओथे टो थे ळेकिन् इस् क़दर् भि णहि ... - Fऐज़् Ahmad Faiz 	1
RT agar अप्के पस्स् कुच् धन्ग्क नहि है केह्ने को तोह् अप्नि ज़बन् को तक्लेएफ़् न दिय करेइन् और् social media पे अप्नि उन्ग्लियुन् 	2
Yअ आल्लह् मदद् to bring the no . 6 home प्लेअसे . ंअके us proud boys	2
Sएन iss so-called unguided youth को 1 मोथ् के लिए जैल् मेइन् दालो फिर् सब् अप्ने आप् लिने पेआ ग्ये गे pouting face pouting face pouting face	0
टुक्दे तुक्दे गन्ग् भरत् च्होदो .. Naxals भरत् च्होदो .. Pअत्थर्बज़ो भरत् छ्होदो .. ःइन्दुस्तन् क खके पकिस्तन् क  	1
क्ज् त्व्त् Awwwie Aren't we all happy to have them ;-; 	2
Lahore ग़र्हि षोल् Pउल्ल् Pर् ट्रफ़्फ़िc ःअद्सय् ंए Jअन्बहक़् Fअर्ज़न W / ओ Nadeem 40y * Pअक् ख़ Polio Program Drust Track Pर् णहि आअल्मि ईदर Sएहत्	1
ईस् चोर् ने मुल्क् क पेस्स्स लोओत् कर् air blue बन लि ह इस् से pessa wapes लो	0
ंअम्त जि क नर जै बन्ग्ल जै हिन्द् हे इस्मे ये कौन्से हिन्द् कि बात् क्र्ति हे जिस्के Pं को Pं न्हि मान्ति us हिन्द् ki . 	1
54 वे have no option but to support them problem हर्नय् कि नहि है बेशक्  	1
Ma ष आळ्ळ्ःआ सुपेर् star real playr iqbal भै	1
match ज़रोर् देख्न दुख् फ्र् झल्न ये खेल् है तलेन्त् क न पर्चियो क baserra	1
RT My heartiest congratulations to ः . ए . Dr . Subrahmanyam Jऐशन्कर् on appointment as the External Affairs Minister  India	2
सिर् एरोजेअ मोविए चुसनु . महर्शि फ़िल्म् गुरुन्चि चेपदनिकि मतलु रवत्लेदु fantastic movie . raith  	2
Sanskaari ओवेसि जैसे लोगो के audio video से हि radical हो रह हे हिन्दु आगर् आज् ये हलत् he t  	0
Jओ hindu cong को भगवन् मनते है उनके पैदैस् मे फ़रक् है नम् केवल् हिन्दु क है  	0
Sunil Sइर् आप्कि मोविए आअने वलि ह् एक् Jअवब् दिजिये प्ल्स् ठे कपिल् शर्म शोव् मे आअप् आओगे आअप् के  	2
अज् आल्सि विपक्श् इत्नि निक्कम्मि हो गयि है कि लोगो को बर् बर् बोल्न पद् रह है कि उथो कुच् करो LS ki 3 	1
1 ळेकिन् वो तु केह् र्ह्य् हैन् कोइ ओर् थ मत्लेब् झोओत् थ य सुच् Abi clear नि हो सक	1
Bहै तुम्हरे विदेओस् देख्कर् मज़ हि अस् जत हैन् . ळोवे योउ so much ग़ुरुजि . ख़ोल्कत Mee  	2
RT ¡ No temas ! ¡ Persevera ! “ एल् Sए ñ ओर् तु डिओस् est á en medio de ti valiente y salvador ; se alegra y goza contigo te रेनुएव 	1
Narendermodi Garw he एसे बेते पर् अप्प्कि मको कि अप्प्कि मोम् के सथ् अप्प् अप्ने देश् कि सभि माओ को भि सुप्पोर्त् क  	2
Hindu मुस्लिम् को अपस् मे लदन आउर् खुद् बैथ् के Italian मल्किन् के सथ् मज्जे से ईसै Conversion machinary chalana हे	0
ई लोवे this ! Everyone I know is getting precious Kutto art ;) ई love themes like this though	2
Bउश्र बिबि ने तो ऐस पक्र है जैसेय् ईख़् ने कहि भाग् जान है Anyways they look lovely together . face with tears of joy grinning face with sweat red heart	2
अम्जद् इसि Always Remember One thing ... ख़ेएचर् ंएइन् डालोगय् ग़न्दय् ःइ Rअहोगय् ... Sअफ़्फ़ै डोओर् से खर्  	1
Congress कि हार् ख़ 1 ख़रन् ये खुज्लिवल Bअब भि हे bada choudhry Bअन फ़िर्त थ or  	1
आजेएब् सि हलत् हो ग्यि है तेरे जने के बद् Bउख् हि न्हि लग्ति खन खने के बद् ंएरे पस् 4 समोसे थे 2 phle k  	1
Jअहन् ख़हि भि मर् पित् हो . Wअहन् पित्ने वल ब्ज्प् or RSS क होग और् पितने वल आन्य दलोन् क samarth  	0
Uncle Pअकिस्तनियो पे jokes बनाने होते है उन्के कप्दो पे nahi 	1
RT Congress क बरब्रि क्र्ने me BJP fail हो जयेगि क्युकि BJP 60 SAL ख़्V RआJ णी ख़्R PआYएग़ी 	0
Wazir आल्लह् क करम् ह क् ख़्हन् जैस बन्द Pakistan ko dia ःउमेइन् तो सुब शम् दुअ क्र् क् Allah  	2
Rट् Elementary days अरेएएएए soo colorful .	2
RT Good morning my almighty पप जि Pल्ज़् ब्लेस्स् मे & my family more सेव सुमिरन् पर्मर्थ् क बल्  rose rose two hearts flexed biceps	2
This is not merit its obvious nepotism . Zअर्तज् गुल् ने खुलम् खुल nepotism कि हे जनब् .. BBZ सहि ke  	0
Jइस्के नाम् पे फ़िल्मे च्ल्ति थि न वो उस्से देश् न्हि च्ल wps industry chla ग्य और् अब् industry मे भि nh  	1
Sarkar टभे तो उस् नय् fat fuck send कि थे face with rolling eyes face with tears of joy flushed face	0
Team selection तैक् नहि Cअप्तैन् भि 2 तक्के क nahi players सारे रेलो कत्ते हफ़ेज़् imad shadab गेनिउने batsman aur  	1
किन् तर्ह damage क्र् के रुपेए कि लोओत् क्र् ने कि कोसिस् ki 24hours last 20yrs से sajise diplomacy hide रह् कर् कि jati  	1
RT इन्सन् ःअप्प्य् बिर्थ्दय् to योउ Bऐ Sअ जि .hugging face ंय् lord Saint Dr . ईन्सन् ब्लेस्स् you with max sewa s  hugging face hugging face heart with ribbon heart with ribbon	2
RT Younus - Fasts without having Sएह्रि डोन्'त् wake me up till इफ़्तार् हे says . - Asks the family to have dinner instead of इ  weary cat face	1
Sir आप्से एक् निवेदन् है अभि अब्  	1
White pizza really good अस्ल् ई ’ m just मद् अफ़् ई ’ m lactose now face savoring food disappointed face unamused face	1
णो . Plate तो लग है cअर् पे फ़िर् क्य दिक्कत् है ःअनुमन् के भक्त् कभि नियम् नहि तोर्ते है आब् तुम् च  	1
णह् its व्रोन्ग् झोओत् नि बोलो हमैन् न गर्मि न सर्दि चहियै Moderate temperature is best जेइसय् कि अज् कल् Quetta मै है unamused face unamused face blue heart face with tears of joy	1
Jइ नहि .. दुस्र फ़्c ह् .. phla insta क शिकार् हो गय !frowning face ओह् btw Multi . fandom x	1
णदियषैख् मेरे मुस्लिम् भि इस्लाम् के कित्ने ग्यत है अब् मै जान् गय . मुस्लिम् लोग् बत रहे है नमज् सज्द कहि  	0
इ लोवे उ मुअह् उ र् the preciousest thing happened to my life thank you for being with me through both hard and fun  	2
RT good morning पित जि thanks for the new day pls bless मे सेव सुम्रिन् and पर्मर्थ् बक्सो जि 	2
ऊन्पद् गवर् कहिक . Jउस्त् like most Pakis are . Bहिक् मन्ग्ने लयक् भि नहि रहे पक् वले . Lol 	0
ख़्य chutiyagiri कि बात् कर्त है ... Sअन्जय् ??? आबे कुच् काम् नहि तो ज के आरम् ख़र् न Sअल kamiya  	1
Yअदव्ह्त्त्प्स् // youtu . be / hTpid2R6zQE Yए है Sअमज्वदि party क् विचर् जो आप्ने बाप् कि इज्ज्त् न् क्रे तोति चोर् ..	1
Bअहुत् अच cओन्ग्रेस्स् क ये फ़ैस्ल ईसे होग ये कि media अब् क किय होग किसे बद्नम् करोगे क्युन् मेदिअ TV channel wal  	1
Pआट्Rआग् आप्को फ़ोल्लोव् कर्ने के लिये किसि वजह् कि जरुरत् नि पद्ति सिर् जि my thumb automatic going on follow	2
Good Morning Cute ख़र्तिकेयन् आन्ना ःअप्प्य् Sउन्दय् आन्नाआ 	2
god ब्लेस्स् उ dennis i wish u recover well from your mental illness most negative and chutiya  	2
sahab 72 moosa1 54 भै Sअर्फ़्रज़् के लिये बेस्त् थ केह् वोर्ल्द् cउप् से पेह्ले उस्को resign ker dena  	0
Sओ called थपेर् तुझे मन्त्ले hospital me admit होन चहिये पगल् दोग् कि तरह् to twitter पेर् गुम् रह हे	0
RT ग़ुद् म्र्न्ग् गुरु जि ःअवे a nice दय् Pल्Z ब्लेस्स् मे मोरे sewa सिम्रन् न्द् Parmarth smiling face with heart-eyes smiling face with smiling eyes folded hands	2
इत् is sad थत् himself was not beaten & buggered in holy month o  	0
faiz Kutte तो सिर्फ़् तेरे बुद्धे ख़ो हि पुचेन्गे ! आन्द् you have gutts to call pc plastic when liter  	0
INC Dr Ashok टन्वर् जि Jइन्दबद् Rahul ग़्हन्दि Jइन्दबद्	1
ख़ुदोस् to our boys that was a great game we live to fight another day . Over to योउ ख़्Rऊ प्लेअसे put your house in ord  	1
Powerful message on respect & duty to all in face of growing hatred in the world व् Simran Jएएत् Sइन्घ् w / 	2
Aamir ख़्हन् कि कौन्सि मोविए है आप्कि फ़वोउरिते ? डिल् य QSQट् ? khan 	1
मोदि पर् पुर ःइन्दुस्तन् एक् उम्मिद् लगकर् बैथ है भग्वन् मोदि को इत्नि हिम्मत् दे कि ये हर्  	2
Sःऊट् ऊP and deal with the fact that You COMMUNAL-SHAMELESS-WORM has lost it . we are अल्ल् ओणे .. we r indi  	0
khad Ajay ग़ोओद् morning ji बोहुत् खुब् sparkling heart sparkling heart sparkling heart	1
Ok .. kuch snacks बनयिये मत्च् देख्ते देख्ते खने क् लिये	1
Baba address and cont no दे डेन .. बद् मे खोज्न बहुत् मुस्किल् होत है . अब् computer बब को हि देख् लो .	0
ओने of my brothers batch mate from electrical engineering upon enquiry answered he opted for engine  	1
आली ऊमेर् आक्मल् still a better player than आसिफ़् और् ंअलिक् सब् को लज़्मि खिलन चहिए	1
नमस्तेय् सिर् उ र् the great leader of nation but some where u र् failing ? i following उ last 20 years but उ r no  	1
chalo गिल्ल् को मत् लो but पन्त् ne to aus eng म् 100 मार् र्खे ह् उस्को क्यु नि लिअ	1
RT javeria shah95 oh my most most fvrt serial ठन्कु for giving उस् कमल्सुपेर्दुपेर् न्द् अखेएर् funny seria  backhand index pointing right smiling face with heart-eyes smiling face with heart-eyes	1
India is not a ' धरम्शल ' for illegal immigrants they should be identified and deported BJP Chief Amit Shah - 	0
vein Sn0 c Sओ चिल्ल killed jc and द्न has a better pen ! ईफ़् that's your logic we cant even have a debate	0
they lost 5-0 to Australia 4-0 to England lost warmup against Afghanistan lost their opening match wit  	1
My pride and joy ! ळोवे योउ ंऐश Kesi 	2
Yए such he अस हि हो रह हे . पेस्य् kamany क् चक्र् मे ये लोग् मसोओम् बचो कि zingio से khail rahy he .	0
khan आबे पगल् ह्म् किसि मन्दिर् के समे जाके नहि चिल्लते कि खोओन् से तिलक् लगयेने गोलियोन् से  	0
Narendra Modi Takes Oath As Prime Minister Jऐ ःइन्द् Vअन्दे मतरम् 	2
Bहै इन्शाल्लह् आप्कि मेह्नत् ज़य नहि जयेगि अब् .. डुअ कर्ते हैन् के अल्लह् खैर् क मम्ल रखे .. ईन्दिअ  	2
Dallalon से कुच् उमेएद् मात् ख़रो ... Yए मोदि कि दल्ललि करेन्गे बस्स् .... I just hate media	0
radhika Jis ने दिये हैन् दर्द् उस्स् ने दव बन दालि	1
jaleel congratulations भैजन् मुबरक् हो ap दिन् दुग्नि रत् चौगुनि तर्कि करे	2
ग़ोओद् luck and thank you to all those running in the Vःई ंइनि ंअरथोन् tomorrow in aid of trust	2
Aagar BJP कि 2 Sएअत् भि काम् आति ये आद्मि तोह् Pरधन्मन्त्रि क Pअद् भि माग्  	1
ंएरे perents हमेश मज्दोओरि कर्के मेरि हर् ख्वैश् पोओरि कर्ते है अन्द् मेने कभि उन्के चेह्रे पर् गरेएबेए के  	2
कौमि ंएन् are not for sale . ... we're scarce	2
RT ःइन्दु Officer Observes Roza On Behalf Of Ailing Driver In Maharashtra 	1
I was so scared walking home . I hate when cars beep at मे . I hate when people scream stuff out the window . I hate  	0
In मदर् चोदो ख़ो गोलि मर् डेनि चहिये ये सले कुत्ते कि दुम् हे सिधे नहि हो गे	0
Fir से PM बन्ने के लिये आप्को बहुत् बहुत् सुभ्कम्न सिर्	2
ओह्ह्ह्ह् योउ got okuyasu nice !! best boy of part 4!!	1
Awaaz Shail sir good job . nice information . old market यद् आ ग़य . Nice one .	2
ंअन्निये अमित् सह् जि सुभ्कम्न अप्को उम्मिदे है कि आप् अप्ने जिम्मेबरि को देश् hit मेय् आगे बधयेन्गे जैस  	2
भै मुझे पत नेहि है अप् ये देखोगे कि नेहि पर् भै मै औन्ग इस् शोव् मेय् 4se 5 साल् के बाद् m  	1
ऊ r रिघ्त् सिर् हुम् सर्वेय् वह से चलु करे जह se SP-BSP aur TMC जिते है ण्डा कि 350+ है बहुत् तिमे लगेग	1
